timestamp,signal,confidence,buy_probability,sell_probability,no_trade_probability,trade_recommended
2025-07-17 06:08:49.969,SELL,1.0,1.9921861493579734e-21,1.0,2.1292083833434087e-27,True
2025-07-17 06:08:56.420,SELL,1.0,2.4472360565612234e-21,1.0,2.870392315012131e-27,True
2025-07-17 06:09:09.163,SELL,1.0,3.906720718712531e-21,1.0,6.4315479083419214e-27,True
2025-07-17 06:09:26.353,SELL,1.0,3.157344964992247e-21,1.0,4.998567822126365e-27,True
2025-07-17 06:09:38.838,SELL,1.0,3.1479884940546997e-21,1.0,4.940238722644664e-27,True
2025-07-17 06:09:46.935,SELL,1.0,3.726184107158215e-21,1.0,6.334227586764123e-27,True
2025-07-17 06:09:53.650,SELL,1.0,2.5059969801048158e-21,1.0,3.2006149595786888e-27,True
2025-07-17 06:10:03.019,SELL,1.0,3.1040578526066747e-21,1.0,5.111408827939991e-27,True
2025-07-17 06:10:21.074,SELL,1.0,2.4616363905307836e-21,1.0,3.373953084212412e-27,True
2025-07-17 06:10:30.247,SELL,1.0,2.476404674470088e-21,1.0,3.168109113977321e-27,True
2025-07-17 06:10:41.271,SELL,1.0,1.876310787508617e-21,1.0,2.0823782411876664e-27,True
2025-07-17 06:10:48.372,SELL,1.0,1.8497386200723096e-21,1.0,2.1533703300537132e-27,True
2025-07-17 06:10:53.821,SELL,1.0,1.4955032685336813e-21,1.0,1.5278538026885021e-27,True
2025-07-17 06:10:57.045,SELL,1.0,1.9185507170210232e-21,1.0,2.3170955605560165e-27,True
2025-07-17 06:11:07.803,SELL,1.0,2.1386413444776496e-21,1.0,2.872813208952226e-27,True
2025-07-17 06:11:31.114,SELL,1.0,1.5592175822297885e-21,1.0,1.745056811439092e-27,True
2025-07-17 06:11:40.039,SELL,1.0,1.8107397602988836e-21,1.0,2.3593556635467223e-27,True
2025-07-17 06:11:52.687,SELL,1.0,1.1053050483687989e-21,1.0,9.243035656004969e-28,True
2025-07-17 06:12:01.625,SELL,1.0,1.2415905263774044e-21,1.0,1.3107918683063387e-27,True
2025-07-17 06:12:17.242,SELL,1.0,1.8975448531061512e-21,1.0,2.864736821730438e-27,True
2025-07-17 06:12:28.836,SELL,1.0,1.4075452523579895e-21,1.0,1.5819552933492784e-27,True
2025-07-17 06:12:42.654,SELL,1.0,1.2962117098387887e-21,1.0,1.3253730839152945e-27,True
2025-07-17 06:12:53.896,SELL,1.0,1.1954843958793971e-21,1.0,1.2163235600866865e-27,True
2025-07-17 06:13:11.381,SELL,1.0,9.964517350227108e-22,1.0,9.642524563614408e-28,True
2025-07-17 06:13:12.876,SELL,1.0,9.588487425329681e-22,1.0,8.935516643994826e-28,True
2025-07-17 06:13:24.348,SELL,1.0,5.804142686222311e-22,1.0,4.0018852573586195e-28,True
2025-07-17 06:13:37.487,SELL,1.0,7.501239725116682e-22,1.0,6.8974609841753095e-28,True
2025-07-17 06:13:48.667,SELL,1.0,6.641497963622007e-22,1.0,5.905137135909453e-28,True
2025-07-17 06:13:55.662,SELL,1.0,4.978237882634079e-22,1.0,3.4430829432669822e-28,True
2025-07-17 06:14:06.952,SELL,1.0,5.326180825208783e-22,1.0,4.0057799691886565e-28,True
2025-07-17 06:14:22.969,SELL,1.0,5.36019903179681e-22,1.0,4.0277372557433724e-28,True
2025-07-17 06:14:33.246,SELL,1.0,4.1598702978964356e-22,1.0,2.6743963949546698e-28,True
2025-07-17 06:14:45.891,SELL,1.0,3.646188310223521e-22,1.0,2.218692240422241e-28,True
2025-07-17 06:14:50.177,SELL,1.0,3.9705424184659444e-22,1.0,2.5673837827834944e-28,True
2025-07-17 06:14:52.348,SELL,1.0,5.161798873303042e-22,1.0,4.08960438482941e-28,True
2025-07-17 06:14:57.510,SELL,1.0,3.6424903827353346e-22,1.0,2.2229875456807105e-28,True
2025-07-17 06:15:08.770,SELL,1.0,3.5043791398041366e-22,1.0,2.175621224628451e-28,True
2025-07-17 06:15:22.983,SELL,1.0,4.34044093775476e-22,1.0,3.0821357457046206e-28,True
2025-07-17 06:15:28.489,SELL,1.0,3.793114348018531e-22,1.0,2.3612271859701806e-28,True
2025-07-17 06:15:33.420,SELL,1.0,2.8334434735828034e-22,1.0,1.5485011198432944e-28,True
2025-07-17 06:15:44.208,SELL,1.0,3.5618195733012614e-22,1.0,2.3862187751522785e-28,True
2025-07-17 06:15:54.425,SELL,1.0,3.600603509498782e-22,1.0,2.305034087241551e-28,True
2025-07-17 06:16:02.699,SELL,1.0,3.6698687786385523e-22,1.0,2.3330060530125883e-28,True
2025-07-17 06:16:10.673,SELL,1.0,4.0439148130226576e-22,1.0,2.902753186236935e-28,True
2025-07-17 06:16:30.335,SELL,1.0,6.23313862556245e-22,1.0,6.067584030411169e-28,True
2025-07-17 06:16:37.361,SELL,1.0,4.3050040437147835e-22,1.0,3.1202520659752315e-28,True
2025-07-17 06:16:41.469,SELL,1.0,4.029655237082138e-22,1.0,2.7975201333343736e-28,True
2025-07-17 06:16:45.691,SELL,1.0,4.264387678297743e-22,1.0,3.2720300308087716e-28,True
2025-07-17 06:16:56.766,SELL,1.0,4.637007704600699e-22,1.0,3.5598527980189095e-28,True
2025-07-17 06:17:09.653,SELL,1.0,3.5238027885568504e-22,1.0,2.267835472589441e-28,True
2025-07-17 06:17:18.235,SELL,1.0,4.2333489677943e-22,1.0,3.2370695874932823e-28,True
2025-07-17 06:17:23.428,SELL,1.0,3.0877469858770905e-22,1.0,1.9533264182167658e-28,True
2025-07-17 06:17:41.516,SELL,1.0,4.934807871249169e-22,1.0,4.122104452640944e-28,True
2025-07-17 06:18:03.888,SELL,1.0,3.885169240730285e-22,1.0,2.684136544907165e-28,True
2025-07-17 06:18:10.473,SELL,1.0,4.743025561552609e-22,1.0,3.6340824714179684e-28,True
2025-07-17 06:18:17.515,SELL,1.0,2.5104161662740894e-22,1.0,1.2508993229699088e-28,True
2025-07-17 06:18:21.713,SELL,1.0,2.064421347277269e-22,1.0,9.482421405484389e-29,True
2025-07-17 06:18:24.211,SELL,1.0,2.4884106073330234e-22,1.0,1.4970961236976547e-28,True
2025-07-17 06:18:29.089,SELL,1.0,3.537081905055489e-22,1.0,2.801748994009762e-28,True
2025-07-17 06:18:35.681,SELL,1.0,2.596763492564388e-22,1.0,1.6325759063768178e-28,True
2025-07-17 06:18:39.699,SELL,1.0,2.7913458167123755e-22,1.0,1.9819838946773833e-28,True
2025-07-17 06:18:47.149,SELL,1.0,2.49405556975304e-22,1.0,1.667928517177233e-28,True
2025-07-17 06:18:59.952,SELL,1.0,3.6527733424070716e-22,1.0,3.1533855239972264e-28,True
2025-07-17 06:19:11.311,SELL,1.0,3.8150262533929293e-22,1.0,3.3851931002573477e-28,True
2025-07-17 06:19:23.310,SELL,1.0,2.7948087267596785e-22,1.0,1.9297448504952024e-28,True
2025-07-17 06:19:34.409,SELL,1.0,2.6207367861474375e-22,1.0,1.8102085177487844e-28,True
2025-07-17 06:19:42.693,SELL,1.0,3.4833474769822203e-22,1.0,2.837285290378623e-28,True
2025-07-17 06:19:46.641,SELL,1.0,4.54650503771493e-22,1.0,4.314279520281736e-28,True
2025-07-17 06:19:58.332,SELL,1.0,3.381808835359027e-22,1.0,2.491461457704562e-28,True
2025-07-17 06:20:04.893,SELL,1.0,2.8328812997473067e-22,1.0,1.9954040152711166e-28,True
2025-07-17 06:20:17.747,SELL,1.0,2.0382541368534914e-22,1.0,1.0491280686399648e-28,True
2025-07-17 06:20:25.768,SELL,1.0,1.3806782402697468e-22,1.0,6.020867469973897e-29,True
2025-07-17 06:20:33.418,SELL,1.0,1.2718433294708557e-22,1.0,5.695921560491344e-29,True
2025-07-17 06:20:43.453,SELL,1.0,1.5523146832776446e-22,1.0,8.242053910044741e-29,True
2025-07-17 06:20:54.322,SELL,1.0,1.7723390969053303e-22,1.0,9.692416380676867e-29,True
2025-07-17 06:21:05.171,SELL,1.0,1.9130176087664796e-22,1.0,1.1650059770863977e-28,True
2025-07-17 06:21:15.256,SELL,1.0,1.609184233914879e-22,1.0,9.57723072367482e-29,True
2025-07-17 06:21:27.118,SELL,1.0,1.469959876691978e-22,1.0,7.777209051255007e-29,True
2025-07-17 06:21:46.800,SELL,1.0,1.9834041963513675e-22,1.0,1.227996886294985e-28,True
2025-07-17 06:21:53.505,SELL,1.0,1.5988800696620098e-22,1.0,8.431203101001657e-29,True
2025-07-17 06:22:03.010,SELL,1.0,1.0442481230724554e-22,1.0,4.2468238841648836e-29,True
2025-07-17 06:22:11.176,SELL,1.0,8.799323092650085e-23,1.0,3.5695874711081255e-29,True
2025-07-17 06:22:22.775,SELL,1.0,7.848373990600226e-23,1.0,2.7070350695368895e-29,True
2025-07-17 06:22:30.693,SELL,1.0,9.621092119393296e-23,1.0,4.2764762839977094e-29,True
2025-07-17 06:22:41.155,SELL,1.0,7.558800191689145e-23,1.0,2.914634970287589e-29,True
2025-07-17 06:22:47.449,SELL,1.0,6.320096088431282e-23,1.0,2.266995135187925e-29,True
2025-07-17 06:22:55.194,SELL,1.0,6.002539815490202e-23,1.0,2.0283728664681772e-29,True
2025-07-17 06:22:58.909,SELL,1.0,5.697286617226949e-23,1.0,1.9698100012209454e-29,True
2025-07-17 06:23:03.231,SELL,1.0,5.40551473628956e-23,1.0,1.900500145957479e-29,True
2025-07-17 06:23:06.207,SELL,1.0,5.2421230257009253e-23,1.0,1.787958279193934e-29,True
2025-07-17 06:23:06.406,SELL,1.0,5.163332545120537e-23,1.0,1.6694744671621237e-29,True
2025-07-17 06:23:11.946,SELL,1.0,3.5640742008772555e-23,1.0,9.547787919186723e-30,True
2025-07-17 06:23:16.398,SELL,1.0,3.927771579253437e-23,1.0,1.2420875916212295e-29,True
2025-07-17 06:23:22.323,SELL,1.0,3.6025800793829035e-23,1.0,1.098516134651345e-29,True
2025-07-17 06:23:26.626,SELL,1.0,3.389569333400229e-23,1.0,9.333446962704114e-30,True
2025-07-17 06:23:30.585,SELL,1.0,2.968685534738404e-23,1.0,7.827237338509619e-30,True
2025-07-17 06:23:38.551,SELL,1.0,3.737597725388187e-23,1.0,1.2502736214328983e-29,True
2025-07-17 06:23:44.757,SELL,1.0,3.550084541584066e-23,1.0,1.1521488449358607e-29,True
2025-07-17 06:23:57.087,SELL,1.0,4.163917091231347e-23,1.0,1.4972268160999746e-29,True
2025-07-17 06:24:07.566,SELL,1.0,3.9835572981157703e-23,1.0,1.4261589479091472e-29,True
2025-07-17 06:24:11.693,SELL,1.0,5.0044925619550274e-23,1.0,2.2339612236699306e-29,True
2025-07-17 06:24:22.252,SELL,1.0,3.706531436307497e-23,1.0,1.306980747854419e-29,True
2025-07-17 06:24:26.554,SELL,1.0,4.390094872355246e-23,1.0,1.7306889467382567e-29,True
2025-07-17 06:24:33.152,SELL,1.0,3.040361436586785e-23,1.0,9.089526430614702e-30,True
2025-07-17 06:24:40.693,SELL,1.0,2.360620820485737e-23,1.0,6.600906712635738e-30,True
2025-07-17 06:24:52.655,SELL,1.0,3.221764734907788e-23,1.0,1.186022416770625e-29,True
2025-07-17 06:25:03.782,SELL,1.0,3.798629053725878e-23,1.0,1.4631461315645503e-29,True
2025-07-17 06:25:15.198,SELL,1.0,2.0753878075917256e-23,1.0,5.218282357876526e-30,True
2025-07-17 06:25:21.599,SELL,1.0,2.6500908053016907e-23,1.0,8.718067958805705e-30,True
2025-07-17 06:25:31.128,SELL,1.0,3.0157231017061983e-23,1.0,1.1018148915342157e-29,True
2025-07-17 06:25:38.042,SELL,1.0,2.5174731897144518e-23,1.0,7.400509191195016e-30,True
2025-07-17 06:25:44.405,SELL,1.0,3.671883403172742e-23,1.0,1.5020550321925872e-29,True
2025-07-17 06:25:55.335,SELL,1.0,5.939220159438646e-23,1.0,3.314654230855464e-29,True
2025-07-17 06:26:01.894,SELL,1.0,3.505406930900331e-23,1.0,1.3340405149628905e-29,True
2025-07-17 06:26:09.614,SELL,1.0,2.69975212364025e-23,1.0,8.462357124337997e-30,True
2025-07-17 06:26:19.859,SELL,1.0,2.685413472282591e-23,1.0,9.20937945846635e-30,True
2025-07-17 06:26:30.615,SELL,1.0,1.9832671554349125e-23,1.0,5.282896179036141e-30,True
2025-07-17 06:26:32.846,SELL,1.0,1.9632144689963754e-23,1.0,5.894036256265937e-30,True
2025-07-17 06:26:38.025,SELL,1.0,3.827020473249144e-23,1.0,1.757661746072677e-29,True
2025-07-17 06:26:47.116,SELL,1.0,3.7644701143523596e-23,1.0,1.7601847142998241e-29,True
2025-07-17 06:26:52.445,SELL,1.0,2.985197340117766e-23,1.0,1.2454372803233327e-29,True
2025-07-17 06:26:58.661,SELL,1.0,2.825799474520084e-23,1.0,1.2222339622335814e-29,True
2025-07-17 06:27:11.663,SELL,1.0,3.3360132510004126e-23,1.0,1.4160541351587443e-29,True
2025-07-17 06:27:17.295,SELL,1.0,3.4506918540585637e-23,1.0,1.4625212575755628e-29,True
2025-07-17 06:27:32.991,SELL,1.0,2.9869628108236507e-23,1.0,1.1503482509011356e-29,True
2025-07-17 06:27:48.090,SELL,1.0,3.2735739637190833e-23,1.0,1.4513279934800272e-29,True
2025-07-17 06:28:01.136,SELL,1.0,4.2928172786888224e-23,1.0,2.0396079593546924e-29,True
2025-07-17 06:28:09.488,SELL,1.0,2.963028455414883e-23,1.0,9.973299570907547e-30,True
2025-07-17 06:28:12.216,SELL,1.0,3.020201307292957e-23,1.0,1.0418649805688328e-29,True
2025-07-17 06:28:15.896,SELL,1.0,2.3458806389273204e-23,1.0,7.620469198753652e-30,True
2025-07-17 06:28:22.132,SELL,1.0,2.0256958814500436e-23,1.0,5.4149476409046904e-30,True
2025-07-17 06:28:28.821,SELL,1.0,1.8679604613240245e-23,1.0,5.373669169360311e-30,True
2025-07-17 06:28:34.759,SELL,1.0,2.1517321882772047e-23,1.0,6.868833660555384e-30,True
2025-07-17 06:28:45.728,SELL,1.0,3.660541161077474e-23,1.0,1.7620925886509828e-29,True
2025-07-17 06:28:53.040,SELL,1.0,4.2240876145492607e-23,1.0,1.991539907671602e-29,True
2025-07-17 06:29:02.634,SELL,1.0,2.754922530996511e-23,1.0,1.0023339895224311e-29,True
2025-07-17 06:29:10.100,SELL,1.0,4.5020613716212474e-23,1.0,2.245067219064861e-29,True
2025-07-17 06:29:15.286,SELL,1.0,3.9721610979345855e-23,1.0,1.7576483548410323e-29,True
2025-07-17 06:29:27.112,SELL,1.0,3.001251290627738e-23,1.0,9.445916757558021e-30,True
2025-07-17 06:29:43.233,SELL,1.0,3.54722791847408e-23,1.0,1.4101030116305877e-29,True
2025-07-17 06:29:49.337,SELL,1.0,4.353754259262249e-23,1.0,2.0004483869073314e-29,True
2025-07-17 06:29:54.680,SELL,1.0,2.973842791792377e-23,1.0,9.471317967965166e-30,True
2025-07-17 06:29:57.277,SELL,1.0,2.3073537767215935e-23,1.0,5.695244927135101e-30,True
2025-07-17 06:30:02.412,SELL,1.0,2.0393652632157133e-23,1.0,5.573255696909591e-30,True
2025-07-17 06:30:10.527,SELL,1.0,2.1434253251730464e-23,1.0,5.7337857193561896e-30,True
2025-07-17 06:30:12.390,SELL,1.0,1.5999834651873606e-23,1.0,3.497326654826355e-30,True
2025-07-17 06:30:18.197,SELL,1.0,1.3635307707729576e-23,1.0,2.599924738990528e-30,True
2025-07-17 06:30:19.200,SELL,1.0,1.0713790533097052e-23,1.0,2.0507397968174314e-30,True
2025-07-17 06:30:21.643,SELL,1.0,1.743696251634352e-23,1.0,4.547197711127678e-30,True
2025-07-17 06:30:25.761,SELL,1.0,1.9121994653444568e-23,1.0,5.472135347032647e-30,True
2025-07-17 06:30:37.304,SELL,1.0,2.781342429345449e-23,1.0,9.286355718614693e-30,True
2025-07-17 06:30:43.867,SELL,1.0,2.074343040208851e-23,1.0,6.2344210521284604e-30,True
2025-07-17 06:30:56.449,SELL,1.0,2.496586519526915e-23,1.0,8.024293826057737e-30,True
2025-07-17 06:31:01.237,SELL,1.0,2.0934934275439962e-23,1.0,5.865148059416513e-30,True
2025-07-17 06:31:10.428,SELL,1.0,3.675639012170318e-23,1.0,1.4328662998670296e-29,True
2025-07-17 06:31:15.713,SELL,1.0,2.3846051896758957e-23,1.0,7.614193375473933e-30,True
2025-07-17 06:31:24.681,SELL,1.0,3.341796232524407e-23,1.0,1.2625528542294975e-29,True
2025-07-17 06:31:30.885,SELL,1.0,2.4328804794039818e-23,1.0,7.029256101758995e-30,True
2025-07-17 06:31:37.047,SELL,1.0,3.330736402633208e-23,1.0,1.1333608717068941e-29,True
2025-07-17 06:31:43.019,SELL,1.0,3.271202016749265e-23,1.0,1.2487388960084647e-29,True
2025-07-17 06:31:51.466,SELL,1.0,4.12222484575733e-23,1.0,1.6434411605287e-29,True
2025-07-17 06:31:58.547,SELL,1.0,5.322623756723833e-23,1.0,2.4657991032340205e-29,True
2025-07-17 06:32:10.384,SELL,1.0,7.608036471771971e-23,1.0,4.098739130740949e-29,True
2025-07-17 06:32:21.326,SELL,1.0,5.98680614250775e-23,1.0,2.793050711971869e-29,True
2025-07-17 06:32:39.573,SELL,1.0,7.674261660309637e-23,1.0,4.1645553791779524e-29,True
2025-07-17 06:32:43.010,SELL,1.0,9.768837562787778e-23,1.0,5.485576908643339e-29,True
2025-07-17 06:32:46.357,SELL,1.0,8.889132697898963e-23,1.0,4.314491432760929e-29,True
2025-07-17 06:32:47.501,SELL,1.0,7.245307499043039e-23,1.0,3.454803851981969e-29,True
2025-07-17 06:32:56.752,SELL,1.0,6.660548260285497e-23,1.0,2.922160842471836e-29,True
2025-07-17 06:33:04.425,SELL,1.0,6.598966622580324e-23,1.0,2.791815107541923e-29,True
2025-07-17 06:33:09.743,SELL,1.0,5.512864821538208e-23,1.0,1.85739602824277e-29,True
2025-07-17 06:33:18.898,SELL,1.0,3.3019934666905755e-23,1.0,9.449376660610458e-30,True
2025-07-17 06:33:26.201,SELL,1.0,3.64101622258453e-23,1.0,1.1009913307880748e-29,True
2025-07-17 06:33:27.187,SELL,1.0,3.036941882334833e-23,1.0,7.757264391584831e-30,True
2025-07-17 06:33:35.739,SELL,1.0,2.785589656459159e-23,1.0,6.82308003499765e-30,True
2025-07-17 06:33:44.634,SELL,1.0,2.453683530335565e-23,1.0,6.956273136979718e-30,True
2025-07-17 06:34:02.441,SELL,1.0,3.077866723920251e-23,1.0,1.0502206577252122e-29,True
2025-07-17 06:34:27.488,SELL,1.0,2.763100494228756e-23,1.0,8.234225456210637e-30,True
2025-07-17 06:34:33.384,SELL,1.0,2.691289539393401e-23,1.0,7.839667862131146e-30,True
2025-07-17 06:34:40.365,SELL,1.0,2.5017917393239254e-23,1.0,8.289314575783958e-30,True
2025-07-17 06:34:50.162,SELL,1.0,2.0385486344066285e-23,1.0,5.6412756305001485e-30,True
2025-07-17 06:34:55.294,SELL,1.0,1.568731793793944e-23,1.0,3.66089114540994e-30,True
2025-07-17 06:35:00.102,SELL,1.0,1.428482895581778e-23,1.0,3.181826980331191e-30,True
2025-07-17 06:35:03.732,SELL,1.0,1.0535261843914675e-23,1.0,2.2449032517088536e-30,True
2025-07-17 06:35:13.429,SELL,1.0,9.050595643574332e-24,1.0,1.761211400469787e-30,True
2025-07-17 06:35:23.511,SELL,1.0,1.0381863896589923e-23,1.0,2.224579988818165e-30,True
2025-07-17 06:35:31.422,SELL,1.0,1.2761632422283727e-23,1.0,3.0926972370699226e-30,True
2025-07-17 06:35:40.135,SELL,1.0,1.3355722781144766e-23,1.0,3.647732003369999e-30,True
2025-07-17 06:35:47.924,SELL,1.0,1.1136244480504629e-23,1.0,2.7551755692878098e-30,True
2025-07-17 06:36:02.524,SELL,1.0,1.0192641408976369e-23,1.0,2.2867013857958444e-30,True
2025-07-17 06:36:07.677,SELL,1.0,1.0033622827701917e-23,1.0,2.2544806154420652e-30,True
2025-07-17 06:36:09.599,SELL,1.0,7.700915377030883e-24,1.0,1.645868509343374e-30,True
2025-07-17 06:36:13.715,SELL,1.0,1.0216619625051467e-23,1.0,2.716643992942432e-30,True
2025-07-17 06:36:19.447,SELL,1.0,7.661825741455371e-24,1.0,1.5568390122403436e-30,True
2025-07-17 06:36:32.602,SELL,1.0,9.973444573547133e-24,1.0,2.4898533287704903e-30,True
2025-07-17 06:36:38.372,SELL,1.0,8.630275564915378e-24,1.0,2.0171601549941017e-30,True
2025-07-17 06:36:45.343,SELL,1.0,8.034948272154952e-24,1.0,1.8572885974630595e-30,True
2025-07-17 06:36:49.599,SELL,1.0,1.3219372906842745e-23,1.0,4.2664855224112006e-30,True
2025-07-17 06:37:04.172,SELL,1.0,1.6531796692422153e-23,1.0,5.826746445726562e-30,True
2025-07-17 06:37:16.558,SELL,1.0,1.6274503397297078e-23,1.0,5.551189128876859e-30,True
2025-07-17 06:37:27.820,SELL,1.0,1.4191462534519442e-23,1.0,4.435529133223291e-30,True
2025-07-17 06:37:42.661,SELL,1.0,1.8437206589727554e-23,1.0,6.058164607979725e-30,True
2025-07-17 06:38:00.376,SELL,1.0,1.3277289496782262e-23,1.0,3.198376812316192e-30,True
2025-07-17 06:38:11.217,SELL,1.0,1.9385370066148897e-23,1.0,6.52694122265827e-30,True
2025-07-17 06:38:30.660,SELL,1.0,1.9079370921013666e-23,1.0,6.485938475068819e-30,True
2025-07-17 06:38:38.163,SELL,1.0,2.056693539631979e-23,1.0,6.696881218442523e-30,True
2025-07-17 06:39:05.706,SELL,1.0,1.813330108143478e-23,1.0,5.211279796969356e-30,True
2025-07-17 06:39:15.796,SELL,1.0,2.4370046442164772e-23,1.0,9.027395629682216e-30,True
2025-07-17 06:39:20.691,SELL,1.0,2.547313431176247e-23,1.0,1.0403160363647317e-29,True
2025-07-17 06:39:27.511,SELL,1.0,3.1452723639164896e-23,1.0,1.3410102748756956e-29,True
2025-07-17 06:39:34.153,SELL,1.0,3.250639568393774e-23,1.0,1.384138015324879e-29,True
2025-07-17 06:39:41.781,SELL,1.0,4.464079296756666e-23,1.0,2.3135602091980089e-29,True
2025-07-17 06:39:45.276,SELL,1.0,4.484184836875853e-23,1.0,2.2524101279043913e-29,True
2025-07-17 06:39:57.589,SELL,1.0,6.063249288578563e-23,1.0,3.425251660691562e-29,True
2025-07-17 06:40:01.825,SELL,1.0,5.0111215179137806e-23,1.0,2.3777671024252336e-29,True
2025-07-17 06:40:14.458,SELL,1.0,5.565987977073239e-23,1.0,2.818308982265954e-29,True
2025-07-17 06:40:18.597,SELL,1.0,3.247330770212915e-23,1.0,1.169292931632999e-29,True
2025-07-17 06:40:21.296,SELL,1.0,2.9349721440041547e-23,1.0,1.0559733201911308e-29,True
2025-07-17 06:40:28.199,SELL,1.0,2.897505353082864e-23,1.0,1.1401429286817599e-29,True
2025-07-17 06:40:32.879,SELL,1.0,3.6122130176687384e-23,1.0,1.6051872265450316e-29,True
2025-07-17 06:40:51.668,SELL,1.0,3.616666295250892e-23,1.0,1.6246166999550838e-29,True
2025-07-17 06:41:01.255,SELL,1.0,3.235620918935814e-23,1.0,1.3456938957592023e-29,True
2025-07-17 06:41:16.869,SELL,1.0,2.523559409370413e-23,1.0,8.894901429621373e-30,True
2025-07-17 06:41:26.719,SELL,1.0,2.142060280262652e-23,1.0,6.694786017311617e-30,True
2025-07-17 06:41:40.542,SELL,1.0,1.8747777972669445e-23,1.0,5.703332704426951e-30,True
2025-07-17 06:41:55.162,SELL,1.0,2.0060328922986857e-23,1.0,6.507648821293478e-30,True
2025-07-17 06:41:57.694,SELL,1.0,1.5555444060413643e-23,1.0,3.8326020939633684e-30,True
2025-07-17 06:42:16.136,SELL,1.0,1.3975707499219685e-23,1.0,3.2629026124588175e-30,True
2025-07-17 06:42:23.744,SELL,1.0,1.51242621559507e-23,1.0,4.0740918918143765e-30,True
2025-07-17 06:42:32.669,SELL,1.0,1.4062987069773337e-23,1.0,3.3921832930831565e-30,True
2025-07-17 06:42:45.103,SELL,1.0,1.400303048553292e-23,1.0,3.428295984173186e-30,True
2025-07-17 06:42:53.842,SELL,1.0,1.6290776020049977e-23,1.0,4.261215546137594e-30,True
2025-07-17 06:43:24.068,SELL,1.0,1.5912914801892734e-23,1.0,4.451258940349158e-30,True
2025-07-17 06:43:33.376,SELL,1.0,1.8292261287002245e-23,1.0,5.3960592334383895e-30,True
2025-07-17 06:43:40.616,SELL,1.0,1.9418382317310586e-23,1.0,5.642652745642024e-30,True
2025-07-17 06:43:47.833,SELL,1.0,2.994595513398207e-23,1.0,1.1202764346839364e-29,True
2025-07-17 06:43:56.273,SELL,1.0,2.3911544706832216e-23,1.0,7.864528909374201e-30,True
2025-07-17 06:44:18.877,SELL,1.0,2.792015401848727e-23,1.0,9.88384012499076e-30,True
2025-07-17 06:44:27.982,SELL,1.0,3.3636789184908756e-23,1.0,1.2263905854897275e-29,True
2025-07-17 06:44:36.450,SELL,1.0,2.1651945729413444e-23,1.0,5.212632085670542e-30,True
2025-07-17 06:44:43.498,SELL,1.0,1.422197409661158e-23,1.0,2.9136442448408065e-30,True
2025-07-17 06:44:47.235,SELL,1.0,1.0772311390489968e-23,1.0,1.9667829810161656e-30,True
2025-07-17 06:45:11.727,SELL,1.0,1.5242824794561797e-23,1.0,3.647230960657905e-30,True
2025-07-17 06:45:27.254,SELL,1.0,1.9056022215940935e-23,1.0,4.995605359695174e-30,True
2025-07-17 06:45:32.732,SELL,1.0,2.2934273840730028e-23,1.0,7.529217735208923e-30,True
2025-07-17 06:45:41.510,SELL,1.0,3.0524590918848925e-23,1.0,1.308088007109165e-29,True
2025-07-17 06:45:50.590,SELL,1.0,2.555654846388054e-23,1.0,8.633740062947772e-30,True
2025-07-17 06:45:54.482,SELL,1.0,2.5805377281492593e-23,1.0,8.146991362159279e-30,True
2025-07-17 06:46:08.973,SELL,1.0,2.690222052816456e-23,1.0,9.000369415884494e-30,True
2025-07-17 06:46:21.357,SELL,1.0,2.449110819212361e-23,1.0,7.744786472031079e-30,True
2025-07-17 06:46:31.371,SELL,1.0,3.7222449144507755e-23,1.0,1.477572400090949e-29,True
2025-07-17 06:46:40.166,SELL,1.0,4.550823072983493e-23,1.0,1.8440667874682873e-29,True
2025-07-17 06:46:53.218,SELL,1.0,2.5047520187568577e-23,1.0,6.65724768667291e-30,True
2025-07-17 06:47:31.710,SELL,1.0,2.0906203961271812e-23,1.0,5.806598660632564e-30,True
2025-07-17 06:47:38.433,SELL,1.0,2.6203753616351014e-23,1.0,8.520273448884367e-30,True
2025-07-17 06:47:53.862,SELL,1.0,4.963293827863317e-23,1.0,2.3534383942558694e-29,True
2025-07-17 06:48:07.999,SELL,1.0,3.2746354549531487e-23,1.0,1.181119194734475e-29,True
2025-07-17 06:48:24.822,SELL,1.0,1.7343887973580113e-23,1.0,4.336947098827738e-30,True
2025-07-17 06:48:33.048,SELL,1.0,2.5944254666134942e-23,1.0,8.830664142812213e-30,True
2025-07-17 06:48:49.006,SELL,1.0,4.255122980282466e-23,1.0,1.9491497382058083e-29,True
2025-07-17 06:48:53.102,SELL,1.0,2.986142711026583e-23,1.0,1.0272002277485393e-29,True
2025-07-17 06:49:02.781,SELL,1.0,2.3654344497293957e-23,1.0,7.891275261476879e-30,True
2025-07-17 06:49:12.568,SELL,1.0,3.23028064615183e-23,1.0,1.2307115146442541e-29,True
2025-07-17 06:49:31.129,SELL,1.0,4.035560271165388e-23,1.0,1.666178870008068e-29,True
2025-07-17 06:49:35.716,SELL,1.0,4.7177419384515517e-23,1.0,2.2103618110037262e-29,True
2025-07-17 06:49:50.977,SELL,1.0,4.4134681898882206e-23,1.0,2.203492109170063e-29,True
2025-07-17 06:50:04.608,SELL,1.0,5.63998312998297e-23,1.0,3.2318979239248057e-29,True
2025-07-17 06:50:17.123,SELL,1.0,6.587749020508082e-23,1.0,3.848235830286932e-29,True
