timestamp,signal,confidence,buy_probability,sell_probability,no_trade_probability,trade_recommended
2025-06-15 21:12:54.032,NO_TRADE,0.5333954095840454,0.2012593001127243,0.2653453052043915,0.5333954095840454,False
2025-06-15 21:13:33.233,NO_TRADE,0.49299097061157227,0.19855397939682007,0.30845510959625244,0.49299097061157227,False
2025-06-15 21:14:03.589,NO_TRADE,0.4275602102279663,0.19653096795082092,0.37590882182121277,0.4275602102279663,False
2025-06-15 21:14:47.632,SELL,0.4232310950756073,0.19826935231685638,0.4232310950756073,0.3784995377063751,False
2025-06-15 21:15:06.819,SELL,0.4556427299976349,0.19551801681518555,0.4556427299976349,0.34883925318717957,False
2025-06-15 21:15:38.541,SELL,0.45818647742271423,0.19099266827106476,0.45818647742271423,0.3508208096027374,False
2025-06-15 21:16:00.805,SELL,0.4412384331226349,0.1792536824941635,0.4412384331226349,0.3795079290866852,False
2025-06-15 21:16:18.711,SELL,0.4267488121986389,0.17499221861362457,0.4267488121986389,0.3982589840888977,False
2025-06-15 21:16:45.489,SELL,0.42048725485801697,0.1867145597934723,0.42048725485801697,0.3927980959415436,False
2025-06-15 21:17:01.266,NO_TRADE,0.4123271703720093,0.18723930418491364,0.4004335403442383,0.4123271703720093,False
2025-06-15 21:17:17.158,NO_TRADE,0.4298379421234131,0.17938846349716187,0.39077359437942505,0.4298379421234131,False
2025-06-15 21:17:36.966,NO_TRADE,0.4367654323577881,0.17187432944774628,0.39136025309562683,0.4367654323577881,False
2025-06-15 21:18:11.902,NO_TRADE,0.46767157316207886,0.1653497815132141,0.36697861552238464,0.46767157316207886,False
2025-06-15 21:18:29.901,NO_TRADE,0.46055299043655396,0.19196739792823792,0.3474796712398529,0.46055299043655396,False
2025-06-15 21:18:51.902,NO_TRADE,0.44709569215774536,0.21260108053684235,0.3403031826019287,0.44709569215774536,False
2025-06-15 21:19:10.372,NO_TRADE,0.4726921319961548,0.21485170722007751,0.3124562203884125,0.4726921319961548,False
2025-06-15 21:19:34.387,NO_TRADE,0.5230486989021301,0.2082049697637558,0.26874634623527527,0.5230486989021301,False
2025-06-15 21:20:01.474,NO_TRADE,0.5182026624679565,0.22551168501377106,0.2562856674194336,0.5182026624679565,False
2025-06-15 21:20:41.922,NO_TRADE,0.5007570385932922,0.23900161683559418,0.2602413594722748,0.5007570385932922,False
