epoch,accuracy,loss,lr,sparse_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.4015549123287201,1.1189446449279785,0.001,0.4015549123287201,0.3836996257305145,4.420628070831299,0.3836996257305145
1,0.46008074283599854,1.076509714126587,0.001,0.46008074283599854,0.38558346033096313,4.438799858093262,0.38558346033096313
2,0.47213873267173767,1.0685755014419556,0.001,0.47213873267173767,0.38053375482559204,5.9015069007873535,0.38053375482559204
3,0.48029452562332153,1.0643855333328247,0.001,0.48029452562332153,0.3811616897583008,6.48653507232666,0.3811616897583008
4,0.48533302545547485,1.0627479553222656,0.001,0.48533302545547485,0.3822082579135895,7.370381832122803,0.3822082579135895
